StockCode,StockName_KR,MarketCap,ClosingPrice,DailyVolume,VolumeSpike,TrendArrow,MA20,MA60,RSI(14),MACD,MACD_Signal,Volatility(ATR),OBV,PearlScore,PearlScore_Normalized,PearlScore_Stars,PearlScore_Status
400760,NH올원리츠,,3030.0,100583,1.16,↑,2961.25,3042.83,61.64,-3.97,-16.56,68.57,-13408915,1.22,61.0,★★★★☆,OK
002150,도화엔지니어링,,4990.0,40571,0.67,↑,5029.5,5548.33,38.18,-101.64,-129.01,187.5,196060742,0.59,29.5,★★☆☆☆,OK
004380,삼익THK,,8020.0,14225,0.3,↓,8009.0,9872.33,44.74,-332.06,-462.47,549.29,96654933,0.35,17.5,★☆☆☆☆,OK
213500,한솔제지,,6900.0,18847,0.36,→,6723.0,6908.17,58.51,56.93,20.89,184.29,10539161,0.41,20.5,★☆☆☆☆,OK
487570,HS효성,,43900.0,3498,0.69,↑,44682.5,52233.33,36.42,-1788.08,-2125.45,2153.57,933991,0.57,28.5,★★☆☆☆,OK
101530,해태제과식품,,5640.0,49701,0.34,↑,5593.5,5931.17,45.19,-81.21,-96.16,197.86,46225402,0.42,21.0,★★☆☆☆,OK
097955,CJ제일제당 우,,125000.0,7249,1.17,↑,120890.0,125571.67,59.76,-136.78,-902.57,3235.71,510733,1.29,64.5,★★★★☆,OK
002170,SYTS,,54700.0,1049,0.32,↓,54955.0,55040.83,51.28,571.68,503.39,1478.57,2072023,0.36,18.0,★☆☆☆☆,OK
014710,사조씨푸드,,9500.0,7261,0.28,↑,8900.0,7971.83,62.68,408.83,404.03,535.0,260722778,0.32,16.0,★☆☆☆☆,OK
000390,SP삼화,,5990.0,87823,0.82,↑,6058.5,6926.33,46.04,-172.27,-220.25,254.29,190116262,0.87,43.5,★★★☆☆,OK
007570,일양약품,,8510.0,42111,1.18,↑,8186.0,8822.33,55.38,-86.01,-141.16,450.0,141945449,1.4,70.0,★★★★☆,OK
000860,강남제비스코,,12450.0,13492,0.65,↑,12606.0,13576.83,49.89,-170.05,-143.4,590.71,15418813,0.62,31.0,★★☆☆☆,OK
460850,동국씨엠,,5240.0,166335,1.45,↑,4757.5,5393.58,63.61,-40.72,-132.36,278.93,8214029,1.4,70.0,★★★★☆,OK
000700,유수홀딩스,,6120.0,25623,0.88,↑,5769.0,5712.0,57.86,98.45,56.92,173.57,3164511,1.15,57.5,★★★☆☆,OK
001780,알루코,,1629.0,129209,0.37,↑,1646.25,2125.22,45.16,-92.54,-117.34,81.57,1268164785,0.38,19.0,★☆☆☆☆,OK
016880,웅진,,2020.0,151099,0.62,↑,1981.0,2175.5,53.89,-4.53,-25.21,150.14,1131373732,0.75,37.5,★★☆☆☆,OK
001045,CJ우,,69500.0,4967,1.21,↑,66920.0,75943.33,57.78,-1442.51,-2324.12,2335.71,2191563,1.38,69.0,★★★★☆,OK
015230,대창단조,,5760.0,16054,0.41,↑,5823.0,6197.17,37.33,-91.29,-100.08,235.71,112224074,0.35,17.5,★☆☆☆☆,OK
005960,동부건설,,6760.0,29708,0.26,↑,6875.0,7175.0,41.15,-62.18,-54.74,407.86,-3278647,0.2,10.0,★☆☆☆☆,OK
071840,롯데하이마트,,6500.0,13628,0.79,↑,6262.5,6706.67,59.38,-58.99,-115.3,192.86,648553,0.87,43.5,★★★☆☆,OK
293480,하나제약,,8630.0,16334,0.5,↑,8609.0,9122.33,45.45,-118.03,-144.75,255.71,17930886,0.62,31.0,★★☆☆☆,OK
011785,금호석유화학우,,50600.0,1040,0.29,↑,50102.5,54211.67,49.55,-690.31,-1051.03,1653.57,7807703,0.39,19.5,★☆☆☆☆,OK
000970,한국주철관,,6660.0,16413,0.69,↑,6577.5,6725.67,51.61,-13.77,-33.17,180.0,149116580,0.91,45.5,★★★☆☆,OK
009470,삼화전기,,23000.0,24065,0.27,↑,25137.5,33168.33,37.06,-2567.76,-2739.93,1789.29,147737725,0.22,11.0,★☆☆☆☆,OK
090350,노루페인트,,7490.0,20633,0.62,↑,7439.5,7772.67,51.3,-46.06,-70.63,210.71,205936865,0.82,41.0,★★★☆☆,OK
004970,신라교역,,9320.0,4258,0.21,↑,9233.5,9219.33,56.03,38.74,37.63,272.14,3841137,0.29,14.5,★☆☆☆☆,OK
003830,대한화섬,,112600.0,210,0.61,↑,108040.0,112961.67,78.33,312.99,-605.65,5000.0,-103137,0.35,17.5,★☆☆☆☆,OK
00279K,아모레퍼시픽홀딩스3우C,,20900.0,2519,0.35,↑,20262.0,20891.17,57.78,93.99,6.62,845.0,918208,0.45,22.5,★★☆☆☆,OK
031440,신세계푸드,,38150.0,0,,→,39827.5,44275.0,34.25,-1307.85,-1301.78,15003.57,393809,,,☆☆☆☆☆,Data Missing
271980,제일약품,,9700.0,10536,0.52,↓,10045.5,11282.83,39.57,-264.52,-288.36,541.43,101413115,0.47,23.5,★★☆☆☆,OK
094280,효성ITX,,12150.0,11200,0.6,↑,11919.0,12223.67,60.95,-16.47,-56.73,317.14,41549161,0.64,32.0,★★☆☆☆,OK
000520,삼일제약,,6600.0,164572,1.21,↑,6402.0,7262.67,51.09,-134.11,-245.05,517.14,189158790,1.54,77.0,★★★★☆,OK
003480,한진중공업홀딩스,,4670.0,10540,0.3,→,4620.75,5106.08,46.8,-59.26,-94.29,184.64,90606539,0.38,19.0,★☆☆☆☆,OK
004090,한국석유,,10910.0,373275,0.59,↓,11300.0,12500.0,48.83,-90.23,-187.59,958.57,379122633,0.64,32.0,★★☆☆☆,OK
000020,동화약품,,4930.0,135376,0.18,↓,5114.0,5441.83,47.51,-70.45,-55.99,481.79,226192371,0.16,8.0,★☆☆☆☆,OK
006060,화승인더,,2480.0,29682,0.42,↑,2442.5,2772.92,54.84,-55.68,-81.0,74.29,185135465,0.52,26.0,★★☆☆☆,OK
008350,남선알미늄,,1051.0,596910,0.35,↓,1061.4,1396.57,52.19,-48.45,-69.68,59.5,5852349002,0.38,19.0,★☆☆☆☆,OK
020120,키다리스튜디오,,3620.0,73442,0.81,↑,3445.0,3488.08,63.08,68.12,46.61,190.71,311041765,0.91,45.5,★★★☆☆,OK
015890,태경산업,,4645.0,10974,0.24,↑,4605.25,4752.0,47.2,-17.66,-28.29,113.57,139407208,0.31,15.5,★☆☆☆☆,OK
272550,삼양패키징,,8880.0,19281,0.71,↑,8614.0,9373.0,57.78,-52.0,-140.04,287.86,6479697,0.81,40.5,★★☆☆☆,OK
025820,이구산업,,3885.0,187089,0.95,↓,3942.25,4841.83,43.04,-179.41,-232.72,196.43,1637121394,0.93,46.5,★★★☆☆,OK
107590,미원홀딩스,,54800.0,124,0.42,↑,53810.0,56475.0,58.44,-335.08,-646.65,992.86,2107435,0.48,24.0,★★☆☆☆,OK
004080,신흥,,14010.0,2644,1.3,→,13951.0,13855.0,79.17,48.93,46.92,71.43,1457244,0.86,43.0,★★★☆☆,OK
004150,한솔홀딩스,,3085.0,62557,0.49,↑,3040.5,3425.92,50.28,-81.11,-110.53,118.57,75258637,0.66,33.0,★★☆☆☆,OK
013520,화승코퍼레이션,,2530.0,50188,0.41,→,2543.75,2700.08,41.67,-15.42,-22.09,132.14,520815699,0.39,19.5,★☆☆☆☆,OK
024090,디씨엠,,10950.0,846,0.23,↑,10911.5,11339.5,43.1,-53.5,-78.15,280.0,4435082,0.27,13.5,★☆☆☆☆,OK
007540,샘표,,43950.0,2111,0.37,↑,42950.0,44710.0,47.65,-112.22,-293.77,1558.93,54886626,0.48,24.0,★★☆☆☆,OK
037560,LG헬로비전,,1603.0,99518,0.38,↑,1597.85,2014.42,46.56,-109.17,-137.47,68.71,826285906,0.48,24.0,★★☆☆☆,OK
002390,한독,,9000.0,11895,0.47,↑,7945.5,8405.17,83.51,209.47,56.19,362.86,42114889,0.24,12.0,★☆☆☆☆,OK
214420,토니모리,,5120.0,77531,0.53,↑,5306.0,5884.58,45.81,-147.03,-130.52,353.93,227448709,0.45,22.5,★★☆☆☆,OK
081000,일진다이아,,8710.0,18480,0.63,↑,8942.0,10807.33,40.25,-427.11,-507.81,455.71,149146351,0.58,29.0,★★☆☆☆,OK
350520,이지스레지던스리츠,,3340.0,21195,0.36,↑,3344.75,3469.08,47.92,-29.26,-33.61,107.86,-3145692,0.4,20.0,★☆☆☆☆,OK
214390,경보제약,,5140.0,26346,0.84,↑,5169.5,5601.75,47.47,-79.96,-107.96,237.86,328269003,0.91,45.5,★★★☆☆,OK
001360,삼성제약,,1292.0,234065,0.64,→,1301.9,1490.67,45.04,-36.88,-47.35,64.64,1377421080,0.66,33.0,★★☆☆☆,OK
018470,조일알미늄,,960.0,1382363,1.83,↑,924.75,1200.1,56.31,-50.32,-69.42,50.14,3580633783,2.13,100.0,★★★★★,OK
012610,경인양행,,2900.0,108998,0.45,↑,3087.25,4182.92,36.36,-285.12,-325.05,167.5,264782654,0.37,18.5,★☆☆☆☆,OK
089470,HDC현대EP,,3780.0,39520,0.65,↑,3768.5,4238.0,44.2,-89.63,-118.4,177.86,65108866,0.77,38.5,★★☆☆☆,OK
267290,경동도시가스,,20250.0,35783,1.88,↑,19448.0,20618.33,59.06,-34.43,-217.47,565.0,11880687,2.1,100.0,★★★★★,OK
210540,디와이파워,,11000.0,17821,0.5,↑,11101.5,12535.5,40.28,-315.14,-380.44,367.86,42103313,0.47,23.5,★★☆☆☆,OK
004960,한신공영,,10260.0,27930,0.43,↑,10603.5,11760.33,34.34,-283.25,-302.43,599.29,18113509,0.33,16.5,★☆☆☆☆,OK
009070,KCTC,,3915.0,66959,0.52,→,3978.25,4616.83,44.44,-141.12,-179.37,208.93,755169503,0.53,26.5,★★☆☆☆,OK
009270,신원,,1032.0,249213,0.57,→,1028.5,1125.1,51.22,-14.56,-19.96,50.14,2034375961,0.74,37.0,★★☆☆☆,OK
005800,신영와코루,,13150.0,1016,0.35,↓,12696.5,13445.67,75.0,66.31,-44.68,380.0,3398499,0.24,12.0,★☆☆☆☆,OK
014280,금강공업,,4000.0,19756,0.33,↑,3997.0,4501.17,42.47,-95.82,-133.03,229.79,310611800,0.37,18.5,★☆☆☆☆,OK
078000,텔코웨어,,12640.0,609,0.07,↑,12802.5,14085.5,39.69,-332.77,-386.25,496.43,9645776,0.06,3.0,★☆☆☆☆,OK
001520,동양,,1095.0,199473,0.3,↑,1088.85,1219.78,49.2,-25.34,-34.71,38.36,642672847,0.4,20.0,★☆☆☆☆,OK
011280,태림포장,,1645.0,13546,0.22,↑,1696.55,1841.3,37.63,-61.42,-64.61,70.93,823578450,0.19,9.5,★☆☆☆☆,OK
079430,현대리바트,,5730.0,19345,0.55,↑,5749.5,6398.5,41.04,-145.7,-176.43,227.14,55459398,0.52,26.0,★★☆☆☆,OK
077500,유니퀘스트,,5390.0,65228,0.69,↓,5740.5,6833.67,40.59,-357.09,-382.7,380.0,345855132,0.63,31.5,★★☆☆☆,OK
011690,와이투솔루션,,3145.0,103082,0.54,↓,3227.0,4916.67,46.6,-312.09,-407.47,278.93,192881605,0.55,27.5,★★☆☆☆,OK
002620,제일파마홀딩스,,7200.0,4145,0.36,↑,6628.5,7463.5,64.55,-60.05,-166.45,366.43,68488138,0.34,17.0,★☆☆☆☆,OK
034590,인천도시가스,,26300.0,772,0.32,→,26137.5,26242.5,57.14,61.22,30.61,360.71,2069641,0.43,21.5,★★☆☆☆,OK
008970,KBI동양철관,,1102.0,384473,0.51,→,1143.25,1394.95,38.88,-67.41,-79.06,63.5,2714266440,0.45,22.5,★★☆☆☆,OK
016710,대성홀딩스,,7000.0,15261,0.6,↑,6772.0,7350.33,59.09,-76.45,-136.35,185.71,29134522,0.67,33.5,★★☆☆☆,OK
083420,그린케미칼,,4690.0,37670,1.43,↑,4466.5,4894.58,57.62,-30.74,-81.75,221.79,443706918,1.62,81.0,★★★★★,OK
002780,진흥기업,,767.0,1069389,0.1,↓,845.45,978.42,20.24,-40.6,-37.94,72.21,852820761,0.04,2.0,★☆☆☆☆,OK
002460,HS화성,,11030.0,22593,0.93,→,11171.0,11954.67,34.67,-217.44,-254.43,644.29,41499526,0.73,36.5,★★☆☆☆,OK
008040,사조동아원,,788.0,75799,0.28,→,804.55,901.78,48.65,-21.34,-25.14,47.07,1752932059,0.31,15.5,★☆☆☆☆,OK
227840,현대코퍼레이션홀딩스,,12200.0,12083,0.93,↑,11926.0,12344.0,51.14,7.85,-48.82,357.14,30617652,1.24,62.0,★★★★☆,OK
014580,태경비케이,,4005.0,36261,0.58,↓,3993.0,4192.67,49.59,-9.59,-26.38,121.43,643088587,0.78,39.0,★★☆☆☆,OK
014530,극동유화,,3155.0,72258,0.41,↓,3144.0,3350.17,55.34,-11.8,-31.94,115.0,540501671,0.49,24.5,★★☆☆☆,OK
011810,STX,,3530.0,0,,→,3530.0,3530.0,,0.0,0.0,3530.0,467044660,,,☆☆☆☆☆,Data Missing
012200,계양전기,,4010.0,160852,0.32,↑,4314.7,6021.45,40.75,-445.1,-503.56,394.14,376165185,0.28,14.0,★☆☆☆☆,OK
010100,한국무브넥스,,3560.0,108639,1.16,↑,3569.25,4042.33,45.59,-103.75,-137.7,200.71,463471962,1.2,60.0,★★★☆☆,OK
004250,NPC,,2970.0,74736,1.45,↑,3028.25,3218.25,36.67,-60.91,-60.94,109.29,461431677,1.23,61.5,★★★★☆,OK
120030,조선선재,,85200.0,162,0.27,↑,85860.0,90091.67,39.25,-1062.93,-1205.82,2521.43,3423179,0.25,12.5,★☆☆☆☆,OK
210980,SK디앤디,,5660.0,40916,0.28,↑,8911.0,10986.33,7.27,-1662.31,-1294.74,767.86,65435247,0.04,2.0,★☆☆☆☆,OK
248170,샘표식품,,23000.0,8429,0.23,↑,22407.5,23625.83,57.01,18.48,-126.47,1378.57,46343584,0.26,13.0,★☆☆☆☆,OK
012320,경동인베스트,,44400.0,3996,0.39,→,46667.5,52692.5,40.19,-1969.77,-2102.55,2196.43,14154062,0.36,18.0,★☆☆☆☆,OK
267850,아시아나IDT,,9350.0,5522,0.38,↑,9352.0,9728.0,43.62,-70.17,-81.41,362.14,218353555,0.38,19.0,★☆☆☆☆,OK
070960,모나용평,,2180.0,10155,0.2,↑,2236.75,2539.08,31.63,-87.47,-99.62,105.36,88992327,0.14,7.0,★☆☆☆☆,OK
019180,티에이치엔,,5760.0,69648,0.67,↑,5888.5,6888.83,42.24,-262.96,-316.22,311.43,212372228,0.64,32.0,★★☆☆☆,OK
078935,GS우,,57800.0,5296,0.69,↑,54670.0,54776.67,63.55,1028.65,497.45,2200.0,2248531,0.78,39.0,★★☆☆☆,OK
092220,KEC,,2550.0,280101,0.79,↓,3029.25,5166.5,24.27,-508.97,-559.98,219.29,934200476,0.42,21.0,★★☆☆☆,OK
009580,무림P&P,,1649.0,61472,0.66,↑,1616.45,1977.87,51.61,-45.64,-73.61,82.79,191891489,0.85,42.5,★★★☆☆,OK
017550,수산세보틱스,,1639.0,176542,0.4,↑,1731.75,2356.32,35.61,-160.65,-183.97,99.0,1816625616,0.32,16.0,★☆☆☆☆,OK
002450,삼익악기,,1127.0,103640,0.4,↑,1146.2,1220.77,40.37,-25.21,-27.18,38.5,435869856,0.37,18.5,★☆☆☆☆,OK
027970,한국제지,,536.0,0,,↑,537.7,624.92,41.77,-18.85,-22.97,56.57,281812068,,,☆☆☆☆☆,Data Missing
012800,대창,,1115.0,162914,0.44,↑,1124.6,1343.77,43.69,-42.66,-53.54,47.07,2956502156,0.44,22.0,★★☆☆☆,OK
264900,크라운제과,,8100.0,4272,0.2,↑,8195.5,8245.0,37.61,-39.58,-24.58,225.71,84222416,0.15,7.5,★☆☆☆☆,OK
035000,HS애드,,6230.0,53767,0.4,↑,6329.0,7197.17,31.15,-314.63,-339.87,253.57,10242514,0.29,14.5,★☆☆☆☆,OK
119650,KC코트렐,,918.0,0,,→,918.0,918.0,,-0.0,-0.0,918.0,255718708,,,☆☆☆☆☆,Data Missing
013570,디와이,,3835.0,56809,0.81,↑,3917.75,4197.5,37.34,-71.34,-75.46,152.14,206445127,0.7,35.0,★★☆☆☆,OK
021820,세원정공,,9980.0,9566,0.63,↑,10099.0,11861.33,42.13,-395.11,-485.15,484.29,-2650183,0.61,30.5,★★☆☆☆,OK
023450,동남합성,,28500.0,461,0.24,→,28507.5,29209.17,60.71,-144.16,-217.16,707.14,-145444,0.22,11.0,★☆☆☆☆,OK
015590,DKME,,1840.0,42401,0.36,↓,1990.8,2239.05,23.52,-90.96,-86.74,129.0,207109787,0.16,8.0,★☆☆☆☆,OK
006660,삼성공조,,12210.0,984516,0.52,↓,10903.5,12035.33,58.68,420.4,115.55,1780.71,243349983,0.6,30.0,★★☆☆☆,OK
016740,두올,,3410.0,35594,0.77,↓,3585.5,4262.17,34.83,-189.91,-202.5,152.86,442384537,0.62,31.0,★★☆☆☆,OK
007210,벽산,,1460.0,142073,0.99,↓,1495.15,1662.2,43.09,-30.55,-36.69,56.0,634311126,0.99,49.5,★★★☆☆,OK
123690,한국화장품,,6050.0,38820,0.53,↑,6267.5,7068.67,38.99,-211.48,-221.4,360.71,492047342,0.47,23.5,★★☆☆☆,OK
036580,팜스코,,2610.0,23592,0.28,↓,2632.25,2748.58,56.97,23.58,23.76,225.36,80599697,0.22,11.0,★☆☆☆☆,OK
002210,동성제약,,973.0,0,,→,973.0,973.0,,-0.0,-0.0,973.0,847147827,,,☆☆☆☆☆,Data Missing
058850,KTcs,,2245.0,64123,0.63,↑,2246.5,2408.75,47.44,-29.69,-39.44,55.36,882499509,0.7,35.0,★★☆☆☆,OK
014790,HL D&I,,2495.0,53980,0.56,↑,2515.0,2748.58,43.88,-45.07,-66.03,157.14,147977437,0.55,27.5,★★☆☆☆,OK
001275,부국증권우,,30650.0,316,0.24,↑,30405.0,31919.17,42.86,-250.31,-339.29,442.86,885210,0.28,14.0,★☆☆☆☆,OK
032560,황금에스티,,5320.0,7669,0.29,↑,5252.0,5566.17,47.62,-34.09,-62.75,152.14,153351745,0.38,19.0,★☆☆☆☆,OK
067830,세이브존I&C,,2225.0,38233,0.96,↓,2290.0,2534.33,32.14,-39.86,-49.95,83.21,42710351,0.71,35.5,★★☆☆☆,OK
008260,NI스틸,,3170.0,144313,1.89,↑,3070.5,3256.67,50.6,-9.16,-28.99,134.29,360264152,2.51,100.0,★★★★★,OK
008700,아남전자,,1185.0,5944511,6.7,↑,1154.7,1245.03,44.54,-37.33,-40.12,74.07,3233882910,7.86,100.0,★★★★★,OK
37550L,DL이앤씨2우(전환),,42500.0,4303,0.9,↑,41627.5,46224.17,44.52,-1067.02,-1508.54,2660.71,372770,1.06,53.0,★★★☆☆,OK
058860,KTis,,2565.0,35271,0.5,↑,2535.75,2631.5,47.89,-9.45,-16.96,61.07,314000068,0.65,32.5,★★☆☆☆,OK
014440,영보화학,,4515.0,5381,0.36,→,4517.5,4562.08,50.0,-1.03,-3.29,97.5,187824823,0.42,21.0,★★☆☆☆,OK
004100,태양금속,,2395.0,171370,0.44,↓,2401.5,2728.92,48.55,-72.72,-95.97,133.21,966234793,0.49,24.5,★★☆☆☆,OK
023000,삼원강재,,2215.0,23450,0.65,↑,2196.75,2246.67,47.22,-3.62,-5.76,44.43,65413244,0.84,42.0,★★★☆☆,OK
006840,AK홀딩스,,6500.0,6627,0.37,↑,5907.5,6781.83,68.68,-21.69,-159.19,315.0,3158906,0.31,15.5,★☆☆☆☆,OK
004140,동방,,1827.0,119171,0.66,→,1828.95,2103.72,47.56,-42.99,-60.63,84.57,2049774286,0.72,36.0,★★☆☆☆,OK
004840,DRB동일,,4400.0,8354,0.4,↑,4298.75,4538.33,55.97,-13.28,-42.92,176.07,68445320,0.47,23.5,★★☆☆☆,OK
005740,크라운해태홀딩스,,5750.0,17455,0.7,↑,5603.0,6089.67,55.0,-47.16,-93.0,206.43,66067146,0.85,42.5,★★★☆☆,OK
023800,인지컨트롤스,,5350.0,19351,0.31,→,5346.0,6217.08,41.84,-112.73,-166.51,262.86,214806144,0.35,17.5,★☆☆☆☆,OK
004890,동일산업,,34950.0,366,0.22,↑,34845.0,36157.5,50.94,-193.51,-232.36,753.57,-1399870,0.3,15.0,★☆☆☆☆,OK
013700,까뮤이앤씨,,1415.0,164927,0.14,↑,1342.5,1277.47,53.07,44.75,38.9,147.93,1602061525,0.19,9.5,★☆☆☆☆,OK
069730,DSR제강,,5780.0,39365,0.6,↑,5583.0,5366.5,61.25,122.46,104.61,225.71,278613036,0.72,36.0,★★☆☆☆,OK
139990,아주스틸,,2130.0,11433,0.25,↑,2086.0,2587.25,46.38,-68.35,-102.0,84.14,-2076549,0.31,15.5,★☆☆☆☆,OK
363280,티와이홀딩스,,1811.0,17231,0.47,↑,1723.55,2088.55,73.5,-46.31,-81.3,47.93,39299804,0.34,17.0,★☆☆☆☆,OK
002600,조흥,,137000.0,17,0.4,↓,138640.0,140400.0,36.26,-500.19,-397.99,2057.14,54299,0.29,14.5,★☆☆☆☆,OK
084680,이월드,,582.0,235971,0.24,↓,773.6,1229.28,18.72,-157.33,-161.44,81.07,1543535323,0.09,4.5,★☆☆☆☆,OK
002220,한일철강,,3010.0,177391,0.72,↓,4026.75,4723.25,21.65,-381.11,-271.33,369.29,104420703,0.28,14.0,★☆☆☆☆,OK
163560,동일고무벨트,,5770.0,5397,0.23,↑,5670.5,6319.5,50.68,-92.29,-145.92,235.71,122287863,0.31,15.5,★☆☆☆☆,OK
007980,TP,,1701.0,164224,1.07,↑,1706.05,1822.58,45.21,-19.84,-24.87,53.07,703739178,1.13,56.5,★★★☆☆,OK
001470,삼부토건,,347.0,0,,→,347.0,347.0,,-0.0,-0.0,347.0,3885764367,,,☆☆☆☆☆,Data Missing
111380,동인기연,,12710.0,4557,0.55,↑,12553.5,12993.17,54.55,18.96,-23.84,426.43,1877264,0.68,34.0,★★☆☆☆,OK
006090,사조오양,,8320.0,1781,0.13,↑,8130.5,8119.67,60.67,65.12,55.2,325.71,56199479,0.16,8.0,★☆☆☆☆,OK
025620,차AI헬스케어,,4350.0,15917,0.21,→,6009.75,6702.58,21.93,-667.79,-459.43,602.14,35016288,0.08,4.0,★☆☆☆☆,OK
001290,상상인증권,,718.0,76679,0.26,↑,748.55,955.15,39.41,-49.67,-57.89,54.29,598688315,0.23,11.5,★☆☆☆☆,OK
004720,팜젠사이언스,,3450.0,13860,0.35,→,3211.25,3357.25,61.18,78.25,31.75,205.36,395068523,0.41,20.5,★☆☆☆☆,OK
009180,한솔로지스틱스,,2760.0,20871,0.4,↑,2736.25,2877.25,52.73,-14.34,-26.01,90.0,804429870,0.51,25.5,★★☆☆☆,OK
002200,한국수출포장,,2315.0,76400,1.3,↑,2273.5,2491.33,53.52,-43.95,-60.5,85.36,84475481,1.63,81.5,★★★★★,OK
096775,SK이노베이션우,,62100.0,3460,0.9,↓,59990.0,64996.67,58.36,628.32,-274.79,3450.0,7527731,0.99,49.5,★★★☆☆,OK
007590,동방아그로,,5580.0,5527,0.75,↓,5637.5,5829.33,38.71,-53.2,-57.59,67.86,13099430,0.69,34.5,★★☆☆☆,OK
002700,신일전자,,1108.0,16760836,1.8,↑,1111.1,1218.7,38.2,-34.2,-34.23,118.0,1371333962,1.49,74.5,★★★★☆,OK
000590,CS홀딩스,,66500.0,3117,3.08,↓,69195.0,72820.0,32.28,-1156.51,-1075.04,2700.0,1903625,1.91,95.5,★★★★★,OK
011700,한신기계,,2320.0,74667,0.53,↑,2407.5,3129.25,40.09,-155.36,-188.02,144.64,2161972401,0.48,24.0,★★☆☆☆,OK
000180,성창기업지주,,5390.0,8819,0.54,↑,5007.5,5518.08,69.0,15.48,-69.24,193.93,67754800,0.45,22.5,★★☆☆☆,OK
009190,대양금속,,1707.0,290770,0.48,↓,1884.2,1805.45,28.88,-33.91,-0.54,159.0,414745249,0.25,12.5,★☆☆☆☆,OK
014160,대영포장,,690.0,172117,0.39,→,687.8,852.3,47.87,-28.21,-39.24,37.07,4153105437,0.5,25.0,★★☆☆☆,OK
007610,선도전기,,4150.0,287307,0.15,↓,4789.25,6781.42,37.57,-343.07,-349.05,596.79,444247931,0.12,6.0,★☆☆☆☆,OK
019680,대교,,927.0,8033,0.07,↑,944.35,1110.35,44.85,-35.04,-41.69,44.14,130026500,0.07,3.5,★☆☆☆☆,OK
010960,삼호개발,,3065.0,274698,0.05,↓,3699.5,3527.42,27.37,-119.22,-11.88,414.29,181428094,0.02,1.0,★☆☆☆☆,OK
155660,DSR,,4565.0,82854,1.73,↑,4471.0,4324.5,52.51,80.08,70.7,168.57,273777037,2.54,100.0,★★★★★,OK
013360,일성건설,,1361.0,248415,0.08,↓,1545.2,1518.75,20.08,-43.41,-14.55,188.14,1646327156,0.03,1.5,★☆☆☆☆,OK
063160,종근당바이오,,13300.0,3534,0.39,↑,13282.0,15714.17,45.97,-504.05,-658.16,644.29,94814184,0.48,24.0,★★☆☆☆,OK
017370,우신시스템,,3970.0,23036,0.87,↓,4265.25,4782.83,34.15,-158.75,-150.44,253.21,231757105,0.56,28.0,★★☆☆☆,OK
011150,CJ씨푸드,,2025.0,47229,0.79,↑,2005.8,2179.33,51.29,-18.79,-30.07,72.36,1428353610,1.04,52.0,★★★☆☆,OK
013870,지엠비코리아,,3795.0,11495,0.38,→,3847.0,4077.33,34.13,-46.4,-55.78,145.36,153856970,0.3,15.0,★☆☆☆☆,OK
000105,유한양행우,,61200.0,1270,0.79,↑,59350.0,65933.33,54.86,-1028.35,-1854.49,2889.29,7967521,0.95,47.5,★★★☆☆,OK
000230,일동홀딩스,,6230.0,15424,1.19,↑,6128.5,7254.67,46.56,-202.36,-296.99,327.86,167094654,1.47,73.5,★★★★☆,OK
058730,다스코,,3550.0,2284910,0.2,↓,4296.75,3470.67,50.18,131.36,286.92,816.43,329039390,0.19,9.5,★☆☆☆☆,OK
109070,주성코퍼레이션,,1357.0,55592,0.12,→,1462.7,1561.05,44.05,-57.55,-47.93,151.07,134550186,0.1,5.0,★☆☆☆☆,OK
001260,남광토건,,7350.0,55446,0.07,↓,8920.0,8592.83,13.64,-378.18,-115.03,912.14,60099727,0.02,1.0,★☆☆☆☆,OK
338100,NH프라임리츠,,3835.0,36319,0.63,↑,3820.5,4013.33,43.68,-10.96,-23.57,107.5,-16206854,0.75,37.5,★★☆☆☆,OK
000850,화천기공,,32100.0,7394,0.15,↓,34712.5,34844.17,40.78,-642.99,-249.32,3071.43,3845109,0.11,5.5,★☆☆☆☆,OK
002720,국제약품,,3300.0,33846,0.6,↓,3374.25,3697.08,44.63,-58.4,-67.2,157.86,1121689371,0.61,30.5,★★☆☆☆,OK
002795,아모레퍼시픽홀딩스우,,10870.0,4779,0.51,↑,10537.0,10756.33,61.8,41.55,-0.8,346.43,8878215,0.6,30.0,★★☆☆☆,OK
005750,대림바스,,4175.0,8945,0.25,↑,4204.75,4603.58,38.1,-81.71,-103.15,199.64,75044641,0.22,11.0,★☆☆☆☆,OK
001020,페이퍼코리아,,1950.0,9387,0.44,↑,2024.4,2545.8,41.04,-120.46,-145.51,134.71,31718949,0.41,20.5,★☆☆☆☆,OK
100220,비상교육,,5250.0,81709,2.01,↑,5029.25,5612.42,49.02,-129.24,-164.17,298.93,157211558,2.61,100.0,★★★★★,OK
009770,삼정펄프,,27200.0,3452,1.06,↑,27250.0,27714.17,51.75,-72.49,-29.01,1092.86,1793473,0.98,49.0,★★★☆☆,OK
084670,동양고속,,23500.0,29202,0.43,↓,26710.0,35162.5,27.98,-2774.52,-2900.54,1800.0,5179322,0.27,13.5,★☆☆☆☆,OK
396690,미래에셋글로벌리츠,,1694.0,41104,0.72,↑,1606.25,1619.7,81.65,36.4,22.28,44.43,-12335284,0.41,20.5,★☆☆☆☆,OK
006890,태경케미컬,,5800.0,117546,0.94,↑,5629.5,6687.33,52.57,-172.6,-233.22,357.86,282489185,1.18,59.0,★★★☆☆,OK
